# OpenSignals Text File Format
# {"20:17:09:18:46:98": {"sensor": ["ECGBIT", "LUX"], "device name": "Board", "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A6"], "sync interval": 2, "time": "16:37:30.427", "comments": "", "device connection": "BTH20:17:09:18:46:98", "channels": [2, 6], "keywords": "", "mode": "bitalino_rev", "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": "bitalino_rev", "label": ["A2", "A6"], "resolution": [4, 1, 1, 1, 1, 10, 10], "date": "2018-2-14", "special": [{}, {}]}}
# EndOfHeader
8	0	0	0	0	476	975	
9	0	0	0	0	449	976	
10	0	0	0	0	432	974	
11	0	0	0	0	444	974	
12	0	0	0	0	458	975	
13	0	0	0	0	466	976	
14	0	0	0	0	527	974	
15	0	0	0	0	526	974	
0	0	0	0	0	540	975	
1	0	0	0	0	571	976	
2	0	0	0	0	614	974	
3	0	0	0	0	572	974	
4	0	0	0	0	567	975	
5	0	0	0	0	582	976	
6	0	0	0	0	577	974	
7	0	0	0	0	564	974	
8	0	0	0	0	565	975	
9	0	0	0	0	542	976	
10	0	0	0	0	543	974	
11	0	0	0	0	494	974	
12	0	0	0	0	548	975	
13	0	0	0	0	521	976	
14	0	0	0	0	569	974	
15	0	0	0	0	505	974	
0	0	0	0	0	544	975	
1	0	0	0	0	535	976	
2	0	0	0	0	515	974	
3	0	0	0	0	509	974	
4	0	0	0	0	496	975	
5	0	0	0	0	548	976	
6	0	0	0	0	515	974	
7	0	0	0	0	495	974	
8	0	0	0	0	508	975	
9	0	0	0	0	501	976	
10	0	0	0	0	519	974	
11	0	0	0	0	519	974	
12	0	0	0	0	498	975	
13	0	0	0	0	521	976	
14	0	0	0	0	495	974	
15	0	0	0	0	526	974	
0	0	0	0	0	513	975	
1	0	0	0	0	483	976	
2	0	0	0	0	509	974	
3	0	0	0	0	505	974	
4	0	0	0	0	514	975	
5	0	0	0	0	498	976	
6	0	0	0	0	526	974	
7	0	0	0	0	504	974	
8	0	0	0	0	495	975	
9	0	0	0	0	487	976	
10	0	0	0	0	502	974	
11	0	0	0	0	483	974	
12	0	0	0	0	492	975	
13	0	0	0	0	519	976	
14	0	0	0	0	447	974	
15	0	0	0	0	471	974	
0	0	0	0	0	527	975	
1	0	0	0	0	519	976	
2	0	0	0	0	515	974	
3	0	0	0	0	527	974	
4	0	0	0	0	498	975	
5	0	0	0	0	505	976	
6	0	0	0	0	475	974	
7	0	0	0	0	508	974	
8	0	0	0	0	502	975	
9	0	0	0	0	497	976	
10	0	0	0	0	419	974	
11	0	0	0	0	458	974	
12	0	0	0	0	595	975	
13	0	0	0	0	594	976	
14	0	0	0	0	509	974	
15	0	0	0	0	515	974	
0	0	0	0	0	504	975	
1	0	0	0	0	506	976	
2	0	0	0	0	488	974	
3	0	0	0	0	504	974	
4	0	0	0	0	480	975	
5	0	0	0	0	509	976	
6	0	0	0	0	512	974	
7	0	0	0	0	472	974	
8	0	0	0	0	489	975	
9	0	0	0	0	486	976	
10	0	0	0	0	464	974	
11	0	0	0	0	473	974	
12	0	0	0	0	483	975	
13	0	0	0	0	479	976	
14	0	0	0	0	455	974	
15	0	0	0	0	449	974	
0	0	0	0	0	464	975	
1	0	0	0	0	478	976	
2	0	0	0	0	472	974	
3	0	0	0	0	493	974	
4	0	0	0	0	514	975	
5	0	0	0	0	577	976	
6	0	0	0	0	589	974	
7	0	0	0	0	585	974	
8	0	0	0	0	571	975	
9	0	0	0	0	563	976	
10	0	0	0	0	596	974	
11	0	0	0	0	601	974	
12	0	0	0	0	579	975	
13	0	0	0	0	547	976	
14	0	0	0	0	539	974	
15	0	0	0	0	541	974	
0	0	0	0	0	512	975	
1	0	0	0	0	529	976	
2	0	0	0	0	539	974	
3	0	0	0	0	534	974	
4	0	0	0	0	537	975	
5	0	0	0	0	532	976	
6	0	0	0	0	516	974	
7	0	0	0	0	511	974	
8	0	0	0	0	523	975	
9	0	0	0	0	536	976	
10	0	0	0	0	512	974	
11	0	0	0	0	527	974	
12	0	0	0	0	510	975	
13	0	0	0	0	504	976	
14	0	0	0	0	507	974	
15	0	0	0	0	507	974	
0	0	0	0	0	500	975	
1	0	0	0	0	513	976	
2	0	0	0	0	512	974	
3	0	0	0	0	515	974	
4	0	0	0	0	507	975	
5	0	0	0	0	496	976	
6	0	0	0	0	474	974	
7	0	0	0	0	527	974	
8	0	0	0	0	523	975	
9	0	0	0	0	504	976	
10	0	0	0	0	504	974	
11	0	0	0	0	517	974	
12	0	0	0	0	500	975	
13	0	0	0	0	491	976	
14	0	0	0	0	495	974	
15	0	0	0	0	516	974	
0	0	0	0	0	496	975	
1	0	0	0	0	519	976	
2	0	0	0	0	510	974	
3	0	0	0	0	489	974	
4	0	0	0	0	514	975	
5	0	0	0	0	506	976	
6	0	0	0	0	488	974	
7	0	0	0	0	483	974	
8	0	0	0	0	532	975	
9	0	0	0	0	506	976	
10	0	0	0	0	494	974	
11	0	0	0	0	523	974	
12	0	0	0	0	505	975	
13	0	0	0	0	507	976	
14	0	0	0	0	529	974	
15	0	0	0	0	484	974	
0	0	0	0	0	526	975	
1	0	0	0	0	460	976	
2	0	0	0	0	384	974	
3	0	0	0	0	467	974	
4	0	0	0	0	566	975	
5	0	0	0	0	576	976	
6	0	0	0	0	495	974	
7	0	0	0	0	510	974	
8	0	0	0	0	508	975	
9	0	0	0	0	506	976	
10	0	0	0	0	513	974	
11	0	0	0	0	505	974	
12	0	0	0	0	491	975	
13	0	0	0	0	524	976	
14	0	0	0	0	485	974	
15	0	0	0	0	491	974	
0	0	0	0	0	502	975	
1	0	0	0	0	473	976	
2	0	0	0	0	487	974	
3	0	0	0	0	474	974	
4	0	0	0	0	476	975	
5	0	0	0	0	442	976	
6	0	0	0	0	473	974	
7	0	0	0	0	472	974	
8	0	0	0	0	433	975	
9	0	0	0	0	467	976	
10	0	0	0	0	488	974	
11	0	0	0	0	499	974	
12	0	0	0	0	534	975	
13	0	0	0	0	551	976	
14	0	0	0	0	564	974	
15	0	0	0	0	575	974	
0	0	0	0	0	591	975	
1	0	0	0	0	575	976	
2	0	0	0	0	557	974	
3	0	0	0	0	568	974	
4	0	0	0	0	546	975	
5	0	0	0	0	549	976	
6	0	0	0	0	534	974	
7	0	0	0	0	536	974	
8	0	0	0	0	519	975	
9	0	0	0	0	555	976	
10	0	0	0	0	534	974	
11	0	0	0	0	501	974	
12	0	0	0	0	514	975	
13	0	0	0	0	534	976	
14	0	0	0	0	543	974	
15	0	0	0	0	518	974	
0	0	0	0	0	512	975	
1	0	0	0	0	524	976	
2	0	0	0	0	537	974	
3	0	0	0	0	512	974	
4	0	0	0	0	504	975	
5	0	0	0	0	502	976	
6	0	0	0	0	494	974	
7	0	0	0	0	528	974	
8	0	0	0	0	506	975	
9	0	0	0	0	520	976	
10	0	0	0	0	480	974	
11	0	0	0	0	536	974	
12	0	0	0	0	544	975	
13	0	0	0	0	480	976	
14	0	0	0	0	508	974	
15	0	0	0	0	534	974	
0	0	0	0	0	505	975	
1	0	0	0	0	499	976	
2	0	0	0	0	494	974	
3	0	0	0	0	494	974	
4	0	0	0	0	524	975	
5	0	0	0	0	482	976	
6	0	0	0	0	499	974	
7	0	0	0	0	503	974	
8	0	0	0	0	492	975	
9	0	0	0	0	507	976	
10	0	0	0	0	487	974	
11	0	0	0	0	539	974	
12	0	0	0	0	500	975	
13	0	0	0	0	492	976	
14	0	0	0	0	471	974	
15	0	0	0	0	477	974	
0	0	0	0	0	537	975	
1	0	0	0	0	519	976	
2	0	0	0	0	512	974	
3	0	0	0	0	510	974	
4	0	0	0	0	505	975	
5	0	0	0	0	507	976	
6	0	0	0	0	479	974	
7	0	0	0	0	480	974	
8	0	0	0	0	458	975	
9	0	0	0	0	422	976	
10	0	0	0	0	572	974	
11	0	0	0	0	600	974	
12	0	0	0	0	518	975	
13	0	0	0	0	528	976	
14	0	0	0	0	521	974	
15	0	0	0	0	483	974	
0	0	0	0	0	510	975	
1	0	0	0	0	485	976	
2	0	0	0	0	473	974	
3	0	0	0	0	480	974	
4	0	0	0	0	515	975	
5	0	0	0	0	489	976	
6	0	0	0	0	507	974	
7	0	0	0	0	464	974	
8	0	0	0	0	491	975	
9	0	0	0	0	455	976	
10	0	0	0	0	476	974	
11	0	0	0	0	450	974	
12	0	0	0	0	444	975	
13	0	0	0	0	457	976	
14	0	0	0	0	435	974	
15	0	0	0	0	472	974	
0	0	0	0	0	457	975	
1	0	0	0	0	484	976	
2	0	0	0	0	526	974	
3	0	0	0	0	550	974	
4	0	0	0	0	549	975	
5	0	0	0	0	607	976	
6	0	0	0	0	564	974	
7	0	0	0	0	575	974	
8	0	0	0	0	576	975	
9	0	0	0	0	562	976	
10	0	0	0	0	580	974	
11	0	0	0	0	532	974	
12	0	0	0	0	547	975	
13	0	0	0	0	539	976	
14	0	0	0	0	535	974	
15	0	0	0	0	569	974	
0	0	0	0	0	523	975	
1	0	0	0	0	531	976	
2	0	0	0	0	513	974	
3	0	0	0	0	526	974	
4	0	0	0	0	518	975	
5	0	0	0	0	545	976	
6	0	0	0	0	500	974	
7	0	0	0	0	526	974	
8	0	0	0	0	520	975	
9	0	0	0	0	515	976	
10	0	0	0	0	503	974	
11	0	0	0	0	505	974	
12	0	0	0	0	487	975	
13	0	0	0	0	511	976	
14	0	0	0	0	511	974	
15	0	0	0	0	518	974	
0	0	0	0	0	526	975	
1	0	0	0	0	537	976	
2	0	0	0	0	527	974	
3	0	0	0	0	493	974	
4	0	0	0	0	512	975	
5	0	0	0	0	505	976	
6	0	0	0	0	511	974	
7	0	0	0	0	530	974	
8	0	0	0	0	509	975	
9	0	0	0	0	492	976	
10	0	0	0	0	534	974	
11	0	0	0	0	508	974	
12	0	0	0	0	504	975	
13	0	0	0	0	504	976	
14	0	0	0	0	525	974	
15	0	0	0	0	502	974	
0	0	0	0	0	486	975	
1	0	0	0	0	499	976	
2	0	0	0	0	509	974	
3	0	0	0	0	493	974	
4	0	0	0	0	481	975	
5	0	0	0	0	523	976	
6	0	0	0	0	505	974	
7	0	0	0	0	505	974	
8	0	0	0	0	524	975	
9	0	0	0	0	504	976	
10	0	0	0	0	497	974	
11	0	0	0	0	503	974	
12	0	0	0	0	510	975	
13	0	0	0	0	508	976	
14	0	0	0	0	484	974	
15	0	0	0	0	470	974	
0	0	0	0	0	396	975	
1	0	0	0	0	479	976	
2	0	0	0	0	586	974	
3	0	0	0	0	578	974	
4	0	0	0	0	484	975	
5	0	0	0	0	519	976	
6	0	0	0	0	527	974	
7	0	0	0	0	496	974	
8	0	0	0	0	492	975	
9	0	0	0	0	516	976	
10	0	0	0	0	471	974	
11	0	0	0	0	498	974	
12	0	0	0	0	511	975	
13	0	0	0	0	476	976	
14	0	0	0	0	491	974	
15	0	0	0	0	505	974	
0	0	0	0	0	487	975	
1	0	0	0	0	461	976	
2	0	0	0	0	471	974	
3	0	0	0	0	448	974	
4	0	0	0	0	454	975	
5	0	0	0	0	431	976	
6	0	0	0	0	465	974	
7	0	0	0	0	456	974	
8	0	0	0	0	488	975	
9	0	0	0	0	526	976	
10	0	0	0	0	544	974	
11	0	0	0	0	572	974	
12	0	0	0	0	559	975	
13	0	0	0	0	574	976	
14	0	0	0	0	561	974	
15	0	0	0	0	579	974	
0	0	0	0	0	575	975	
1	0	0	0	0	589	976	
2	0	0	0	0	576	974	
3	0	0	0	0	542	974	
4	0	0	0	0	526	975	
5	0	0	0	0	525	976	
6	0	0	0	0	527	974	
7	0	0	0	0	536	974	
8	0	0	0	0	551	975	
9	0	0	0	0	525	976	
10	0	0	0	0	502	974	
11	0	0	0	0	528	974	
12	0	0	0	0	511	975	
13	0	0	0	0	514	976	
14	0	0	0	0	524	974	
15	0	0	0	0	491	974	
0	0	0	0	0	535	975	
1	0	0	0	0	502	976	
2	0	0	0	0	522	974	
3	0	0	0	0	541	974	
4	0	0	0	0	503	975	
5	0	0	0	0	517	976	
6	0	0	0	0	504	974	
7	0	0	0	0	515	974	
8	0	0	0	0	515	975	
9	0	0	0	0	525	976	
10	0	0	0	0	500	974	
11	0	0	0	0	516	974	
12	0	0	0	0	519	975	
13	0	0	0	0	506	976	
14	0	0	0	0	495	974	
15	0	0	0	0	476	974	
0	0	0	0	0	535	975	
1	0	0	0	0	500	976	
2	0	0	0	0	503	974	
3	0	0	0	0	515	974	
4	0	0	0	0	512	975	
5	0	0	0	0	523	976	
6	0	0	0	0	494	974	
7	0	0	0	0	496	974	
8	0	0	0	0	503	975	
9	0	0	0	0	476	976	
10	0	0	0	0	462	974	
11	0	0	0	0	517	974	
12	0	0	0	0	527	975	
13	0	0	0	0	515	976	
14	0	0	0	0	514	974	
15	0	0	0	0	529	974	
0	0	0	0	0	513	975	
1	0	0	0	0	517	976	
2	0	0	0	0	520	974	
3	0	0	0	0	476	974	
4	0	0	0	0	483	975	
5	0	0	0	0	436	976	
6	0	0	0	0	403	974	
7	0	0	0	0	559	974	
8	0	0	0	0	589	975	
9	0	0	0	0	546	976	
10	0	0	0	0	513	974	
11	0	0	0	0	495	974	
12	0	0	0	0	537	975	
13	0	0	0	0	487	976	
14	0	0	0	0	500	974	
15	0	0	0	0	497	974	
0	0	0	0	0	495	975	
1	0	0	0	0	503	976	
2	0	0	0	0	498	974	
3	0	0	0	0	483	974	
4	0	0	0	0	478	975	
5	0	0	0	0	499	976	
6	0	0	0	0	470	974	
7	0	0	0	0	463	974	
8	0	0	0	0	479	975	
9	0	0	0	0	443	976	
10	0	0	0	0	435	974	
11	0	0	0	0	441	974	
12	0	0	0	0	464	975	
13	0	0	0	0	428	976	
14	0	0	0	0	487	974	
15	0	0	0	0	558	974	
0	0	0	0	0	570	975	
1	0	0	0	0	562	976	
2	0	0	0	0	593	974	
3	0	0	0	0	596	974	
4	0	0	0	0	551	975	
5	0	0	0	0	585	976	
6	0	0	0	0	586	974	
7	0	0	0	0	541	974	
8	0	0	0	0	540	975	
9	0	0	0	0	563	976	
10	0	0	0	0	558	974	
11	0	0	0	0	536	974	
12	0	0	0	0	551	975	
13	0	0	0	0	528	976	
14	0	0	0	0	537	974	
15	0	0	0	0	510	974	
0	0	0	0	0	519	975	
1	0	0	0	0	505	976	
2	0	0	0	0	511	974	
3	0	0	0	0	521	974	
4	0	0	0	0	526	975	
5	0	0	0	0	511	976	
6	0	0	0	0	539	974	
7	0	0	0	0	513	974	
8	0	0	0	0	500	975	
9	0	0	0	0	492	976	
10	0	0	0	0	490	974	
11	0	0	0	0	515	974	
12	0	0	0	0	533	975	
13	0	0	0	0	513	976	
14	0	0	0	0	488	974	
15	0	0	0	0	525	974	
0	0	0	0	0	510	975	
1	0	0	0	0	507	976	
2	0	0	0	0	485	974	
3	0	0	0	0	516	974	
4	0	0	0	0	504	975	
5	0	0	0	0	492	976	
6	0	0	0	0	510	974	
7	0	0	0	0	499	974	
8	0	0	0	0	521	975	
9	0	0	0	0	519	976	
10	0	0	0	0	524	974	
11	0	0	0	0	491	974	
12	0	0	0	0	499	975	
13	0	0	0	0	503	976	
14	0	0	0	0	504	974	
15	0	0	0	0	478	974	
0	0	0	0	0	448	975	
1	0	0	0	0	512	976	
2	0	0	0	0	527	974	
3	0	0	0	0	533	974	
4	0	0	0	0	513	975	
5	0	0	0	0	514	976	
6	0	0	0	0	529	974	
7	0	0	0	0	476	974	
8	0	0	0	0	474	975	
9	0	0	0	0	504	976	
10	0	0	0	0	448	974	
11	0	0	0	0	399	974	
12	0	0	0	0	497	975	
13	0	0	0	0	614	976	
14	0	0	0	0	556	974	
15	0	0	0	0	496	974	
0	0	0	0	0	505	975	
1	0	0	0	0	473	976	
2	0	0	0	0	511	974	
3	0	0	0	0	492	974	
4	0	0	0	0	508	975	
5	0	0	0	0	498	976	
6	0	0	0	0	508	974	
7	0	0	0	0	510	974	
8	0	0	0	0	466	975	
9	0	0	0	0	500	976	
10	0	0	0	0	469	974	
11	0	0	0	0	518	974	
12	0	0	0	0	486	975	
13	0	0	0	0	461	976	
14	0	0	0	0	466	974	
15	0	0	0	0	448	974	
0	0	0	0	0	459	975	
1	0	0	0	0	455	976	
2	0	0	0	0	455	974	
3	0	0	0	0	473	974	
4	0	0	0	0	492	975	
5	0	0	0	0	533	976	
6	0	0	0	0	584	974	
7	0	0	0	0	596	974	
8	0	0	0	0	572	975	
9	0	0	0	0	574	976	
10	0	0	0	0	575	974	
11	0	0	0	0	588	975	
12	0	0	0	0	558	975	
13	0	0	0	0	540	976	
14	0	0	0	0	568	974	
15	0	0	0	0	524	974	
0	0	0	0	0	547	975	
1	0	0	0	0	548	976	
2	0	0	0	0	527	974	
3	0	0	0	0	551	974	
4	0	0	0	0	535	975	
5	0	0	0	0	543	976	
6	0	0	0	0	509	974	
7	0	0	0	0	488	974	
8	0	0	0	0	504	975	
9	0	0	0	0	552	976	
10	0	0	0	0	476	974	
11	0	0	0	0	483	974	
12	0	0	0	0	555	975	
13	0	0	0	0	518	976	
14	0	0	0	0	499	974	
15	0	0	0	0	502	975	
0	0	0	0	0	514	975	
1	0	0	0	0	503	976	
2	0	0	0	0	496	974	
3	0	0	0	0	519	974	
4	0	0	0	0	511	975	
5	0	0	0	0	480	976	
6	0	0	0	0	490	974	
7	0	0	0	0	521	974	
8	0	0	0	0	514	975	
9	0	0	0	0	500	976	
10	0	0	0	0	496	974	
11	0	0	0	0	532	974	
12	0	0	0	0	520	975	
13	0	0	0	0	498	976	
14	0	0	0	0	476	974	
15	0	0	0	0	478	974	
0	0	0	0	0	510	975	
1	0	0	0	0	483	976	
2	0	0	0	0	503	974	
3	0	0	0	0	518	974	
4	0	0	0	0	517	975	
5	0	0	0	0	495	976	
6	0	0	0	0	498	974	
7	0	0	0	0	492	974	
8	0	0	0	0	529	975	
9	0	0	0	0	514	976	
10	0	0	0	0	501	974	
11	0	0	0	0	484	974	
12	0	0	0	0	428	975	
13	0	0	0	0	460	976	
14	0	0	0	0	523	974	
15	0	0	0	0	594	974	
0	0	0	0	0	544	975	
1	0	0	0	0	509	976	
2	0	0	0	0	513	974	
3	0	0	0	0	505	974	
4	0	0	0	0	488	975	
5	0	0	0	0	492	976	
6	0	0	0	0	495	974	
7	0	0	0	0	487	974	
8	0	0	0	0	489	975	
9	0	0	0	0	477	976	
10	0	0	0	0	525	974	
11	0	0	0	0	469	974	
12	0	0	0	0	499	975	
13	0	0	0	0	481	976	
14	0	0	0	0	459	974	
15	0	0	0	0	449	974	
0	0	0	0	0	461	975	
1	0	0	0	0	447	976	
2	0	0	0	0	422	974	
3	0	0	0	0	449	974	
4	0	0	0	0	461	975	
5	0	0	0	0	480	976	
6	0	0	0	0	512	974	
7	0	0	0	0	563	974	
8	0	0	0	0	582	975	
9	0	0	0	0	588	976	
10	0	0	0	0	580	974	
11	0	0	0	0	559	974	
12	0	0	0	0	567	975	
13	0	0	0	0	562	976	
14	0	0	0	0	526	974	
15	0	0	0	0	573	974	
0	0	0	0	0	569	975	
1	0	0	0	0	556	976	
2	0	0	0	0	524	974	
3	0	0	0	0	536	974	
4	0	0	0	0	559	975	
5	0	0	0	0	520	976	
6	0	0	0	0	548	974	
7	0	0	0	0	509	973	
8	0	0	0	0	512	975	
9	0	0	0	0	510	976	
10	0	0	0	0	511	974	
11	0	0	0	0	515	973	
12	0	0	0	0	513	975	
13	0	0	0	0	522	976	
14	0	0	0	0	524	974	
15	0	0	0	0	520	973	
0	0	0	0	0	512	975	
1	0	0	0	0	519	976	
2	0	0	0	0	515	974	
3	0	0	0	0	531	973	
4	0	0	0	0	504	975	
5	0	0	0	0	502	976	
6	0	0	0	0	507	973	
7	0	0	0	0	497	973	
8	0	0	0	0	503	975	
9	0	0	0	0	513	976	
10	0	0	0	0	512	972	
11	0	0	0	0	530	973	
12	0	0	0	0	492	973	
13	0	0	0	0	509	973	
14	0	0	0	0	506	972	
15	0	0	0	0	505	972	
0	0	0	0	0	529	973	
1	0	0	0	0	512	973	
2	0	0	0	0	519	972	
3	0	0	0	0	492	972	
4	0	0	0	0	490	973	
5	0	0	0	0	516	973	
6	0	0	0	0	497	972	
7	0	0	0	0	521	972	
8	0	0	0	0	504	973	
9	0	0	0	0	503	973	
10	0	0	0	0	524	972	
11	0	0	0	0	535	972	
12	0	0	0	0	530	973	
13	0	0	0	0	520	973	
14	0	0	0	0	480	972	
15	0	0	0	0	432	971	
0	0	0	0	0	424	973	
1	0	0	0	0	549	973	
2	0	0	0	0	590	972	
3	0	0	0	0	529	971	
4	0	0	0	0	505	973	
5	0	0	0	0	509	973	
6	0	0	0	0	510	972	
7	0	0	0	0	524	971	
8	0	0	0	0	494	973	
9	0	0	0	0	513	973	
10	0	0	0	0	503	972	
11	0	0	0	0	491	971	
12	0	0	0	0	509	973	
13	0	0	0	0	483	973	
14	0	0	0	0	483	972	
15	0	0	0	0	461	971	
0	0	0	0	0	498	973	
1	0	0	0	0	478	973	
2	0	0	0	0	442	972	
3	0	0	0	0	479	971	
4	0	0	0	0	440	973	
5	0	0	0	0	447	973	
6	0	0	0	0	469	972	
7	0	0	0	0	481	971	
8	0	0	0	0	480	973	
9	0	0	0	0	522	973	
10	0	0	0	0	528	972	
11	0	0	0	0	574	971	
12	0	0	0	0	619	973	
13	0	0	0	0	609	973	
14	0	0	0	0	579	972	
15	0	0	0	0	591	971	
0	0	0	0	0	584	973	
1	0	0	0	0	562	973	
2	0	0	0	0	534	972	
3	0	0	0	0	568	971	
4	0	0	0	0	553	973	
5	0	0	0	0	525	973	
6	0	0	0	0	563	972	
7	0	0	0	0	537	971	
8	0	0	0	0	532	973	
9	0	0	0	0	532	973	
10	0	0	0	0	527	972	
11	0	0	0	0	528	971	
12	0	0	0	0	507	973	
13	0	0	0	0	535	973	
14	0	0	0	0	534	972	
15	0	0	0	0	515	971	
0	0	0	0	0	528	973	
1	0	0	0	0	497	972	
2	0	0	0	0	518	972	
3	0	0	0	0	509	971	
4	0	0	0	0	529	973	
5	0	0	0	0	516	973	
6	0	0	0	0	522	972	
7	0	0	0	0	489	971	
8	0	0	0	0	507	973	
9	0	0	0	0	505	973	
10	0	0	0	0	522	972	
11	0	0	0	0	516	971	
12	0	0	0	0	520	973	
13	0	0	0	0	519	973	
14	0	0	0	0	477	972	
15	0	0	0	0	526	971	
0	0	0	0	0	491	973	
1	0	0	0	0	506	973	
2	0	0	0	0	509	972	
3	0	0	0	0	511	971	
4	0	0	0	0	491	973	
5	0	0	0	0	505	973	
6	0	0	0	0	504	972	
7	0	0	0	0	479	971	
8	0	0	0	0	510	973	
9	0	0	0	0	491	973	
10	0	0	0	0	544	972	
11	0	0	0	0	483	971	
12	0	0	0	0	499	973	
13	0	0	0	0	522	973	
14	0	0	0	0	512	972	
15	0	0	0	0	518	971	
0	0	0	0	0	508	973	
1	0	0	0	0	441	973	
2	0	0	0	0	387	972	
3	0	0	0	0	501	971	
4	0	0	0	0	585	973	
5	0	0	0	0	549	973	
6	0	0	0	0	506	972	
7	0	0	0	0	470	971	
8	0	0	0	0	518	973	
9	0	0	0	0	534	973	
10	0	0	0	0	511	972	
11	0	0	0	0	478	971	
